tiempo,amplitud
24.940000,0.00676117
24.950000,0.00648556
24.960000,0.00323426
24.970000,0.00132086
24.980000,0.00194021
24.990000,0.00247375
25.000000,0.000986767
25.010000,-0.00143097
25.020000,-0.0020708
25.030000,0.000869156
25.040000,0.00546025
25.050000,0.0075053
25.060000,0.00687012
25.070000,0.00480488
25.080000,0.000244224
25.090000,-0.0051976
25.100000,-0.0105753
25.110000,-0.0156435
25.120000,-0.0152955
25.130000,-0.011299
25.140000,-0.010695
25.150000,-0.0109371
25.160000,-0.0082649
25.170000,-0.00297121
25.180000,0.00472181
25.190000,0.00910387
25.200000,0.0051362
25.210000,-0.00178429
25.220000,-0.00532262
25.230000,-0.00620179
25.240000,-0.00779101
25.250000,-0.0104591
25.260000,-0.0107509
25.270000,-0.00762513
25.280000,-0.00254245
25.290000,0.00601333
25.300000,0.0112254
25.310000,0.0081707
25.320000,0.00669461
25.330000,0.00802289
25.340000,0.00841175
25.350000,0.00806438
25.360000,0.00427056
25.370000,-0.00324058
25.380000,-0.0101075
25.390000,-0.00965231
25.400000,-0.00390947
25.410000,-0.00274114
25.420000,-0.00548889
25.430000,-0.00643142
25.440000,-0.00435567
25.450000,0.000352306
25.460000,0.00540619
25.470000,0.00894172
25.480000,0.00831297
25.490000,0.00603393
25.500000,0.0087121
25.510000,0.0126767
25.520000,0.0142596
25.530000,0.0150594
25.540000,0.0134567
25.550000,0.0108626
25.560000,0.00869308
25.570000,0.00509397
25.580000,0.00122386
25.590000,-0.00204078
25.600000,-0.00593052
25.610000,-0.00886609
25.620000,-0.00637507
25.630000,-0.000647387
25.640000,0.00275307
25.650000,0.00627279
25.660000,0.00945863
25.670000,0.00858654
25.680000,0.00741458
25.690000,0.00744419
25.700000,0.00636647
25.710000,0.00515638
25.720000,0.00438599
25.730000,0.00339054
25.740000,0.00414016
25.750000,0.00736106
25.760000,0.007949
25.770000,0.00457268
25.780000,0.00213522
25.790000,0.00168747
25.800000,0.00184843
25.810000,0.00255133
25.820000,0.00371805
25.830000,0.00479924
25.840000,0.00469938
25.850000,0.00365686
25.860000,0.00346015
25.870000,0.0044813
25.880000,0.00555897
25.890000,0.00629254
25.900000,0.00712301
25.910000,0.00727705
25.920000,0.00561083
25.930000,0.00311365
25.940000,0.00107917
25.950000,0.000659658
25.960000,0.0014319
25.970000,6.8356e-05
25.980000,-0.00307481
25.990000,-0.00555587
26.000000,-0.00635633
26.010000,-0.00448701
26.020000,-0.00230962
26.030000,-0.000971827
26.040000,0.000990761
26.050000,0.00267468
26.060000,0.00387599
26.070000,0.00583895
26.080000,0.00633597
26.090000,0.00297366
26.100000,-0.00103063
26.110000,-0.00413783
26.120000,-0.00743694
26.130000,-0.00809562
26.140000,-0.00635078
26.150000,-0.00547354
26.160000,-0.00402212
26.170000,-0.00139601
26.180000,0.000882408
26.190000,0.00334722
26.200000,0.00482793
26.210000,0.00368735
26.220000,0.00137398
26.230000,-0.00145236
26.240000,-0.00495915
26.250000,-0.00703981
26.260000,-0.00598919
26.270000,-0.00407062
26.280000,-0.00319516
26.290000,-0.00270262
26.300000,-0.0026298
26.310000,-0.00248644
26.320000,-0.000423457
26.330000,0.00403449
26.340000,0.00656516
26.350000,0.00216591
26.360000,-0.00545672
26.370000,-0.0104636
26.380000,-0.0120704
26.390000,-0.0101049
26.400000,-0.00714058
26.410000,-0.00497018
26.420000,-0.00186512
26.430000,0.00120096
26.440000,0.00282413
26.450000,0.0042428
26.460000,0.00622884
26.470000,0.0082102
26.480000,0.00847028
26.490000,0.00625931
26.500000,0.00397621
26.510000,0.00206469
26.520000,-0.000955668
26.530000,-0.0043728
26.540000,-0.00589888
26.550000,-0.00350342
26.560000,0.000253736
26.570000,0.000688192
26.580000,-0.00106563
26.590000,-0.00182514
26.600000,-0.0023308
26.610000,-0.00366467
26.620000,-0.00580596
26.630000,-0.00853534
26.640000,-0.0112793
26.650000,-0.0138811
26.660000,-0.0148867
26.670000,-0.0129047
26.680000,-0.00936463
26.690000,-0.00634522
26.700000,-0.00419307
26.710000,-0.0015838
26.720000,0.000643202
26.730000,8.58005e-05
26.740000,0.000203446
26.750000,0.00333351
26.760000,0.00437288
26.770000,0.00289025
26.780000,0.00225467
26.790000,0.00193629
26.800000,0.00105398
26.810000,-2.71726e-05
26.820000,-0.000402943
26.830000,-9.98658e-05
26.840000,-0.000869307
26.850000,-0.00299762
26.860000,-0.00496519
26.870000,-0.0068361
26.880000,-0.00920806
26.890000,-0.0104222
26.900000,-0.00979047
26.910000,-0.00936715
26.920000,-0.0097307
26.930000,-0.0102136
26.940000,-0.0103946
26.950000,-0.00856812
26.960000,-0.00511864
26.970000,-0.00251274
26.980000,-0.00164791
26.990000,-0.00239993
27.000000,-0.00266375
27.010000,-0.00119872
27.020000,-0.000837868
27.030000,-0.00246999
27.040000,-0.00351734
27.050000,-0.00400164
27.060000,-0.00388471
27.070000,-0.00211323
27.080000,-0.000369545
27.090000,0.000872751
27.100000,0.00243872
27.110000,0.0039947
27.120000,0.00543143
27.130000,0.0055991
27.140000,0.00377252
27.150000,0.00249221
27.160000,0.00313299
27.170000,0.00414836
27.180000,0.00457308
27.190000,0.0033319
27.200000,0.00010422
27.210000,-0.00234531
27.220000,-0.00247149
27.230000,-0.00206772
27.240000,-0.0024187
27.250000,-0.00305806
27.260000,-0.00335156
27.270000,-0.0024798
27.280000,-0.00111844
27.290000,-0.00158533
27.300000,-0.00313861
27.310000,-0.00394368
27.320000,-0.0051583
27.330000,-0.00531995
27.340000,-0.00172643
27.350000,0.00183507
27.360000,0.00352976
27.370000,0.00529824
27.380000,0.0055252
27.390000,0.00488516
27.400000,0.00478445
27.410000,0.00367472
27.420000,0.00208012
27.430000,0.0011014
27.440000,0.000791284
27.450000,0.000622193
27.460000,-0.000692937
27.470000,-0.00207403
27.480000,-6.51767e-05
27.490000,0.00323179
27.500000,0.000402174
27.510000,-0.00655519
27.520000,-0.0102494
27.530000,-0.00927269
27.540000,-0.00543895
27.550000,-0.00276628
27.560000,-0.00332313
27.570000,-0.00484418
27.580000,-0.00301911
27.590000,0.00442592
27.600000,0.0129104
27.610000,0.0172418
27.620000,0.0192612
27.630000,0.0202216
27.640000,0.018598
27.650000,0.0149448
27.660000,0.0101337
27.670000,0.0053882
27.680000,0.0013482
27.690000,-0.00199437
27.700000,-0.00527971
27.710000,-0.00737594
27.720000,-0.00640532
27.730000,-0.00573844
27.740000,-0.00745067
27.750000,-0.00770157
27.760000,-0.00558686
27.770000,-0.00574389
27.780000,-0.00782646
27.790000,-0.0057481
27.800000,-0.000978503
27.810000,0.00150979
27.820000,0.00369453
27.830000,0.00693742
27.840000,0.0100282
27.850000,0.0123938
27.860000,0.011509
27.870000,0.00822799
27.880000,0.00603687
27.890000,0.00378281
27.900000,0.000622412
27.910000,-0.00203839
27.920000,-0.00337454
27.930000,-0.00371806
27.940000,-0.00443445
27.950000,-0.00562891
27.960000,-0.00720988
27.970000,-0.00931658
27.980000,-0.0113208
27.990000,-0.0111771
28.000000,-0.00837307
28.010000,-0.00621689
28.020000,-0.00521074
28.030000,-0.00339133
28.040000,-0.00117835
28.050000,-0.000537502
28.060000,-0.00215028
28.070000,-0.00330345
28.080000,-0.00300593
28.090000,-0.00335974
28.100000,-0.00468194
28.110000,-0.00619892
28.120000,-0.00805264
28.130000,-0.00701374
28.140000,-0.000293012
28.150000,0.00647362
28.160000,0.00750361
28.170000,0.00477169
28.180000,0.00276172
28.190000,0.00207898
28.200000,0.00272615
28.210000,0.00342842
28.220000,0.00134191
28.230000,-0.00145611
28.240000,-0.00357797
28.250000,-0.00552015
28.260000,-0.0035894
28.270000,0.00171283
28.280000,0.00546621
28.290000,0.00549307
28.300000,0.0018798
28.310000,-0.00148283
28.320000,-0.00312277
28.330000,-0.00516458
28.340000,-0.00737188
28.350000,-0.00972406
28.360000,-0.013518
28.370000,-0.0155464
28.380000,-0.0111675
28.390000,-0.00523322
28.400000,-0.00281727
28.410000,-0.000181559
28.420000,0.00477147
28.430000,0.00964337
28.440000,0.0102885
28.450000,0.00692619
28.460000,0.00530299
28.470000,0.00522938
28.480000,0.00370888
28.490000,0.00137403
28.500000,-0.00120296
28.510000,-0.0040494
28.520000,-0.00502945
28.530000,-0.00265193
28.540000,5.72034e-05
28.550000,0.00158957
28.560000,0.00156188
28.570000,-0.000418567
28.580000,-0.00143397
28.590000,-0.00134753
28.600000,-0.00183956
28.610000,-0.00140525
28.620000,9.22931e-05
28.630000,0.00122642
28.640000,0.00229691
28.650000,0.00221789
28.660000,0.000522204
28.670000,0.000602668
28.680000,0.00329223
28.690000,0.0058325
28.700000,0.00579741
28.710000,0.00384781
28.720000,0.00289238
28.730000,0.00223049
28.740000,-0.000261371
28.750000,-0.00300571
28.760000,-0.00364443
28.770000,-0.003739
28.780000,-0.00471299
28.790000,-0.00458134
28.800000,-0.0033256
28.810000,-0.00254561
28.820000,-0.00136901
28.830000,0.000737301
28.840000,0.00141465
28.850000,5.07552e-05
28.860000,-0.000231968
28.870000,0.00168842
28.880000,0.00413801
28.890000,0.00604864
28.900000,0.00698397
28.910000,0.00711396
28.920000,0.00600064
28.930000,0.00324117
28.940000,0.0007713
28.950000,-4.04344e-05
28.960000,-0.00169703
28.970000,-0.00538671
28.980000,-0.00832794
28.990000,-0.0104878
29.000000,-0.0114208
29.010000,-0.00808521
29.020000,-0.00311234
29.030000,-0.00017885
29.040000,-0.000478219
29.050000,-0.00442999
29.060000,-0.00551163
29.070000,0.000451271
29.080000,0.0114314
29.090000,0.0201252
29.100000,0.0134686
29.110000,-0.00378099
29.120000,-0.0136188
29.130000,-0.0118861
29.140000,-0.0059015
29.150000,-0.00281718
29.160000,-0.00317304
29.170000,-0.00232439
29.180000,-0.000589964
29.190000,-0.000615479
29.200000,-0.00213051
29.210000,-0.00333885
29.220000,0.000156801
29.230000,0.00402494
29.240000,-0.000790125
29.250000,-0.00827692
29.260000,-0.00955452
29.270000,-0.00470282
29.280000,0.00272084
29.290000,0.0098037
29.300000,0.0124804
29.310000,0.00742952
29.320000,0.00452631
29.330000,0.0100943
29.340000,0.0135156
29.350000,0.00931138
29.360000,0.00109128
29.370000,-0.00670811
29.380000,-0.00871246
29.390000,-0.00553791
29.400000,-0.00187372
29.410000,-0.00102993
29.420000,-0.00301752
29.430000,-0.00253609
29.440000,9.89251e-05
29.450000,6.13745e-05
29.460000,-0.00191515
29.470000,-0.00403847
29.480000,-0.00623963
29.490000,-0.0077807
29.500000,-0.00678799
29.510000,-0.00327933
29.520000,-0.000109883
29.530000,0.00103988
29.540000,0.000862303
29.550000,0.00169524
29.560000,0.00479416
29.570000,0.00829224
29.580000,0.0104046
29.590000,0.00945275
29.600000,0.00504346
29.610000,0.00218184
29.620000,0.00364222
29.630000,0.00420571
29.640000,0.00179474
29.650000,0.000636034
29.660000,0.0016886
29.670000,0.00360099
29.680000,0.00660412
29.690000,0.00709261
29.700000,0.00385921
29.710000,0.00237069
29.720000,0.00144504
29.730000,-0.00131578
29.740000,-0.00238147
29.750000,-0.00175846
29.760000,-0.00207886
29.770000,-0.00276162
29.780000,-0.00303287
29.790000,-0.00325459
29.800000,-0.00133789
29.810000,0.00364087
29.820000,0.00764016
29.830000,0.0078772
29.840000,0.0066539
29.850000,0.0057077
29.860000,0.00352795
29.870000,-0.000156715
29.880000,-0.0040745
29.890000,-0.00607657
29.900000,-0.0042313
29.910000,-0.00141266
29.920000,0.000419587
29.930000,0.0032515
29.940000,0.00618431
29.950000,0.00686312
29.960000,0.00575978
29.970000,0.00406062
29.980000,0.0017085
29.990000,-0.000426019
30.000000,-0.000168168
30.010000,0.00174499
30.020000,0.00382886
30.030000,0.00729488
30.040000,0.0107879
30.050000,0.010002
30.060000,0.00640212
30.070000,0.00566674
30.080000,0.00573186
30.090000,0.00317544
30.100000,0.00068322
30.110000,0.000191247
30.120000,0.00173301
30.130000,0.00302628
30.140000,0.00217843
30.150000,0.00174939
30.160000,0.00314996
30.170000,0.00417021
30.180000,0.00340324
30.190000,0.00200478
30.200000,0.000528662
30.210000,-0.00219003
30.220000,-0.00533437
30.230000,-0.00805134
30.240000,-0.009553
30.250000,-0.00808737
30.260000,-0.00568122
30.270000,-0.00332848
30.280000,0.0010124
30.290000,0.00613326
30.300000,0.0106919
30.310000,0.0132319
30.320000,0.0112923
30.330000,0.00645476
30.340000,0.00177353
30.350000,-0.00128456
30.360000,-0.00241862
30.370000,-0.00231135
30.380000,-0.004447
30.390000,-0.0105513
30.400000,-0.0135497
30.410000,-0.00844462
30.420000,-0.00164459
30.430000,0.000852183
30.440000,0.00117943
30.450000,0.000618098
30.460000,-0.00194139
30.470000,-0.0054929
30.480000,-0.00572295
30.490000,-0.00087967
30.500000,-6.87977e-05
30.510000,-0.00563042
30.520000,-0.00934128
30.530000,-0.00929735
30.540000,-0.00414926
30.550000,0.0062033
30.560000,0.0137864
30.570000,0.0132851
30.580000,0.00725517
30.590000,0.000924619
30.600000,-0.000936119
30.610000,-0.000563193
30.620000,-0.00219666
30.630000,-0.00644718
30.640000,-0.0134997
30.650000,-0.0191078
30.660000,-0.0156061
30.670000,-0.00574059
30.680000,0.000874772
30.690000,0.00632155
30.700000,0.0126182
30.710000,0.0135401
30.720000,0.00895562
30.730000,0.00693104
30.740000,0.00866111
30.750000,0.00587644
30.760000,2.33096e-05
30.770000,-0.00372873
30.780000,-0.00945575
30.790000,-0.0125556
30.800000,-0.00366321
30.810000,0.00694579
30.820000,0.00687615
30.830000,0.000447351
30.840000,-0.00665345
30.850000,-0.0116951
30.860000,-0.0105554
30.870000,-0.0045908
30.880000,-0.00172696
30.890000,-0.00440414
30.900000,-0.00684053
30.910000,-0.00349872
30.920000,0.00349118
30.930000,0.00647036
30.940000,0.00922642
30.950000,0.0172749
30.960000,0.0190211
30.970000,0.00594806
30.980000,-0.00774287
30.990000,-0.00738891
31.000000,2.12154e-05
31.010000,0.00200523
31.020000,-0.00349382
31.030000,-0.0109793
31.040000,-0.017408
31.050000,-0.0172939
31.060000,-0.00122634
31.070000,0.0126819
31.080000,0.0044713
31.090000,-0.0118783
31.100000,-0.0210558
31.110000,-0.0177893
31.120000,-0.00732932
31.130000,0.00927086
31.140000,0.0310428
31.150000,0.0325941
31.160000,0.0109197
31.170000,-0.00165341
31.180000,0.00646577
31.190000,0.0120817
31.200000,-0.000277803
31.210000,-0.01263
31.220000,-0.0139682
31.230000,-0.0178186
31.240000,-0.0237186
31.250000,-0.0157301
31.260000,0.00120414
31.270000,0.00529827
31.280000,-0.000475272
31.290000,-0.00437467
31.300000,-0.00967834
31.310000,-0.0105095
31.320000,-0.00102109
31.330000,0.00996709
31.340000,0.0114849
31.350000,0.00684739
31.360000,0.00808978
31.370000,0.00831822
31.380000,-0.000342979
31.390000,-0.00763431
31.400000,-0.00352021
31.410000,0.00637422
31.420000,0.00770698
31.430000,-0.00532221
31.440000,-0.0246075
31.450000,-0.0278078
31.460000,-0.0115409
31.470000,0.00358302
31.480000,0.00887093
31.490000,0.00633452
31.500000,0.00208932
31.510000,-0.00127776
31.520000,-0.00607604
31.530000,-0.000109268
31.540000,0.0242419
31.550000,0.0371584
31.560000,0.0126094
31.570000,-0.0231616
31.580000,-0.032153
31.590000,-0.00914552
31.600000,0.019472
31.610000,0.0162165
31.620000,-0.013891
31.630000,-0.0367921
31.640000,-0.0348126
31.650000,-0.00276172
31.660000,0.0378676
31.670000,0.0459069
31.680000,0.00760822
31.690000,-0.0332922
31.700000,-0.0369046
31.710000,-0.00967827
31.720000,0.0352326
31.730000,0.0580234
31.740000,0.0247296
31.750000,-0.0195148
31.760000,-0.0368493
31.770000,-0.0414483
31.780000,-0.0131092
31.790000,0.046949
31.800000,0.064517
31.810000,0.026776
31.820000,-0.0119962
31.830000,-0.0409357
31.840000,-0.0557513
31.850000,-0.0213118
31.860000,0.0398105
31.870000,0.0441969
31.880000,-0.00360276
31.890000,-0.0346173
31.900000,-0.045441
31.910000,-0.0391924
31.920000,0.00178184
31.930000,0.0509846
31.940000,0.0572761
31.950000,0.0178433
31.960000,-0.00892834
31.970000,0.0173087
31.980000,0.060411
31.990000,0.0858592
32.000000,0.0921868
32.010000,0.057043
32.020000,0.00502575
32.030000,-0.0233747
32.040000,-0.0396555
32.050000,-0.0351391
32.060000,-0.0270711
32.070000,-0.0534134
32.080000,-0.0713551
32.090000,-0.043633
32.100000,-0.0218408
32.110000,-0.0353919
32.120000,-0.0410432
32.130000,-0.0321869
32.140000,-0.0115446
32.150000,0.030217
32.160000,0.0427439
32.170000,0.0225268
32.180000,0.0152812
32.190000,0.000661339
32.200000,-0.0293402
32.210000,-0.0379442
32.220000,-0.0235925
32.230000,-0.00635388
32.240000,0.000412316
32.250000,-0.0047561
32.260000,0.00278084
32.270000,0.0290301
32.280000,0.0395441
32.290000,0.0232802
32.300000,0.00759742
32.310000,-0.00131884
32.320000,-0.0118975
32.330000,-0.00779127
32.340000,0.0120621
32.350000,0.0178927
32.360000,0.00359615
32.370000,-0.00999123
32.380000,-0.0162453
32.390000,-0.0201825
32.400000,-0.0232949
32.410000,-0.0213479
32.420000,0.00364244
32.430000,0.024499
32.440000,0.0018877
32.450000,-0.0119994
32.460000,0.0140403
32.470000,0.0322434
32.480000,0.0162869
32.490000,-0.0137159
32.500000,-0.0314698
32.510000,-0.0285483
32.520000,-0.00650758
32.530000,0.00558176
32.540000,-0.00815893
32.550000,-0.0115047
32.560000,0.00131781
32.570000,0.00787808
32.580000,0.0155712
32.590000,0.0278374
32.600000,0.0310236
32.610000,0.0228066
32.620000,0.0148109
32.630000,0.0158557
32.640000,0.0241066
32.650000,0.0281284
32.660000,0.0242677
32.670000,0.0265329
32.680000,0.0356583
32.690000,0.0407476
32.700000,0.0388853
32.710000,0.0244821
32.720000,0.00355137
32.730000,-0.007774
32.740000,-0.0121846
32.750000,-0.0243774
32.760000,-0.0546209
32.770000,-0.091183
32.780000,-0.0881867
32.790000,-0.0336585
32.800000,0.0118614
32.810000,0.0157467
32.820000,0.00777733
32.830000,0.0156529
32.840000,0.0374853
32.850000,0.0535363
32.860000,0.065618
32.870000,0.0749222
32.880000,0.0536295
32.890000,0.00596393
32.900000,-0.0367045
32.910000,-0.064875
32.920000,-0.0772705
32.930000,-0.0773911
32.940000,-0.0757209
32.950000,-0.0705731
32.960000,-0.0515948
32.970000,-0.0195521
32.980000,0.0128717
32.990000,0.0355974
33.000000,0.0555639
33.010000,0.068943
33.020000,0.0555
33.030000,0.0337298
33.040000,0.0283983
33.050000,0.022711
33.060000,0.00771316
33.070000,-0.0104656
33.080000,-0.0252469
33.090000,-0.0233167
33.100000,-0.0111043
33.110000,-0.00442485
33.120000,-0.00358831
33.130000,-0.00737081
33.140000,-0.0113801
33.150000,-0.00364585
33.160000,0.00994323
33.170000,0.00588719
33.180000,-0.00862453
33.190000,-0.0140685
33.200000,-0.0227374
33.210000,-0.0363813
33.220000,-0.0433831
33.230000,-0.043914
33.240000,-0.039284
33.250000,-0.038718
33.260000,-0.0341114
33.270000,0.00126545
33.280000,0.0404756
33.290000,0.0400934
33.300000,0.0309264
33.310000,0.0519561
33.320000,0.085518
33.330000,0.0890234
33.340000,0.0448023
33.350000,0.00825742
33.360000,0.0115633
33.370000,0.00662572
33.380000,-0.0127762
33.390000,-0.0189516
33.400000,-0.0132533
33.410000,-0.00276585
33.420000,-0.0031717
33.430000,-0.0206554
33.440000,-0.0384143
33.450000,-0.0513675
33.460000,-0.0660933
33.470000,-0.069031
33.480000,-0.049873
33.490000,-0.0337485
33.500000,-0.0100147
33.510000,0.0437175
33.520000,0.0928853
33.530000,0.112562
33.540000,0.106492
33.550000,0.0864312
33.560000,0.0717704
33.570000,0.0646626
33.580000,0.0356668
33.590000,-0.0118006
33.600000,-0.044211
33.610000,-0.0725445
33.620000,-0.105399
33.630000,-0.114268
33.640000,-0.090007
33.650000,-0.0552543
33.660000,-0.0333664
33.670000,-0.0362995
33.680000,-0.0454023
33.690000,-0.0293995
33.700000,0.00692568
33.710000,0.0280899
33.720000,0.0293916
33.730000,0.0378938
33.740000,0.0385418
33.750000,0.0101427
33.760000,-0.0154665
33.770000,-0.021529
33.780000,-0.0197464
33.790000,-0.00769156
33.800000,0.00753103
33.810000,0.0199271
33.820000,0.0311457
33.830000,0.0308825
33.840000,0.0265958
33.850000,0.0318752
33.860000,0.0363658
33.870000,0.0359877
33.880000,0.0331783
33.890000,0.0195286
33.900000,0.00180579
33.910000,-0.00638137
33.920000,-0.0160861
33.930000,-0.033847
33.940000,-0.0403227
33.950000,-0.0308217
33.960000,-0.0240265
33.970000,-0.0270314
33.980000,-0.0341506
33.990000,-0.0351183
34.000000,-0.0249965
34.010000,-0.0174889
34.020000,-0.0180635
34.030000,-0.0161512
34.040000,-0.0061628
34.050000,0.00862292
34.060000,0.0178301
34.070000,0.0224366
34.080000,0.031173
34.090000,0.0406681
34.100000,0.0498168
34.110000,0.0590458
34.120000,0.0603265
34.130000,0.049225
34.140000,0.0298419
34.150000,0.0145918
34.160000,0.00620717
34.170000,-0.00485951
34.180000,-0.0143688
34.190000,-0.0155016
34.200000,-0.0149038
34.210000,-0.020457
34.220000,-0.0299115
34.230000,-0.0361988
34.240000,-0.0301834
34.250000,-0.0152055
34.260000,-0.00829866
34.270000,-0.0077783
34.280000,-0.0052796
34.290000,0.000959678
34.300000,0.0133799
34.310000,0.0188523
34.320000,0.00849183
34.330000,-0.00109971
34.340000,-0.00252831
34.350000,-0.00341705
34.360000,-0.00438077
34.370000,-0.005724
34.380000,-0.0102298
34.390000,-0.0150313
34.400000,-0.0149789
34.410000,-0.0115111
34.420000,-0.00981592
34.430000,-0.00836988
34.440000,-0.0036615
34.450000,0.00202744
34.460000,0.0061817
34.470000,0.0101296
34.480000,0.0129199
34.490000,0.0130677
34.500000,0.0140529
34.510000,0.015676
34.520000,0.0135706
34.530000,0.0077698
34.540000,0.000690017
34.550000,-0.00413129
34.560000,-0.0049318
34.570000,-0.00512967
34.580000,-0.00556136
34.590000,-0.00602434
34.600000,-0.0075518
34.610000,-0.00891803
34.620000,-0.0103231
34.630000,-0.0126502
34.640000,-0.0138258
34.650000,-0.0119134
34.660000,-0.0098916
34.670000,-0.0105884
34.680000,-0.0107773
34.690000,-0.00576265
34.700000,0.00396417
34.710000,0.0129977
34.720000,0.0185418
34.730000,0.0230124
34.740000,0.0280804
34.750000,0.0326453
34.760000,0.0354164
34.770000,0.0319637
34.780000,0.02025
34.790000,0.0118083
34.800000,0.0127034
34.810000,0.0136986
34.820000,0.0100451
34.830000,0.00258785
34.840000,-0.00588691
34.850000,-0.00941091
34.860000,-0.00662208
34.870000,-0.00459175
34.880000,-0.0081505
34.890000,-0.0131154
34.900000,-0.0128388
34.910000,-0.00472451
34.920000,0.00190855
34.930000,-0.000234331
34.940000,-0.00208752
34.950000,0.000170264
34.960000,0.00124045
34.970000,0.00144671
34.980000,0.0018104
34.990000,0.000898257
35.000000,-0.000438301
35.010000,-0.00116028
35.020000,-0.00118247
35.030000,5.20748e-06
35.040000,0.0012115
35.050000,0.00080863
35.060000,-5.19255e-05
35.070000,-0.000280028
35.080000,-0.000429871
35.090000,0.00099973
35.100000,0.00489389
35.110000,0.00878763
35.120000,0.00965675
35.130000,0.00786793
35.140000,0.00690438
35.150000,0.00553343
35.160000,0.000774236
35.170000,-0.00489008
35.180000,-0.00700258
35.190000,-0.0061244
35.200000,-0.00735992
35.210000,-0.0101751
35.220000,-0.0109121
35.230000,-0.0118258
35.240000,-0.0155882
35.250000,-0.0170316
35.260000,-0.0124073
35.270000,-0.00672
35.280000,-0.00217002
35.290000,0.00253235
35.300000,0.00724394
35.310000,0.00975465
35.320000,0.0077369
35.330000,0.00584925
35.340000,0.00891614
35.350000,0.0141013
35.360000,0.0158569
35.370000,0.0120662
35.380000,0.0069736
35.390000,0.00316399
35.400000,-0.000627749
35.410000,-0.00209425
35.420000,-0.00144137
35.430000,-0.00185403
35.440000,-0.00320473
35.450000,-0.00674713
35.460000,-0.0108231
35.470000,-0.00934755
35.480000,-0.00425652
35.490000,-0.00160485
35.500000,-0.00225917
35.510000,-0.00363602
35.520000,-0.00220364
35.530000,0.00089768
35.540000,0.000855307
35.550000,-0.000997926
35.560000,-0.00126965
35.570000,-0.0020569
35.580000,-0.00443235
35.590000,-0.00676731
35.600000,-0.0077566
35.610000,-0.00631292
35.620000,-0.00403456
35.630000,-0.00292957
35.640000,-0.00263926
35.650000,-0.00223376
35.660000,-0.0013475
35.670000,-0.000854968
35.680000,-0.00212675
35.690000,-0.00449227
35.700000,-0.00581566
35.710000,-0.00645024
35.720000,-0.00772177
35.730000,-0.00873686
35.740000,-0.0080341
35.750000,-0.006377
35.760000,-0.00528891
35.770000,-0.00227757
35.780000,0.00410407
35.790000,0.00971254
35.800000,0.0133092
35.810000,0.0160054
35.820000,0.0166061
35.830000,0.0165387
35.840000,0.0169054
35.850000,0.0158199
35.860000,0.0124956
35.870000,0.00732805
35.880000,0.00310197
35.890000,0.000782484
35.900000,-0.00141023
35.910000,-0.001363
35.920000,0.000929676
35.930000,0.00212895
35.940000,0.00178787
35.950000,-0.000567847
35.960000,-0.00374284
35.970000,-0.0033919
35.980000,-0.000238124
35.990000,0.00121207
36.000000,-0.000320958
36.010000,-0.00415926
36.020000,-0.00771765
36.030000,-0.00878067
36.040000,-0.00922884
36.050000,-0.0103761
36.060000,-0.0121912
36.070000,-0.0156122
36.080000,-0.0197984
36.090000,-0.0213976
36.100000,-0.0180699
36.110000,-0.0131385
36.120000,-0.0108322
36.130000,-0.0100707
36.140000,-0.00888252
36.150000,-0.00744913
36.160000,-0.00452637
36.170000,0.00027692
36.180000,0.00427021
36.190000,0.00734139
36.200000,0.00953458
36.210000,0.0102878
36.220000,0.0115301
36.230000,0.0116023
36.240000,0.00750773
36.250000,-0.000166673
36.260000,-0.00724687
36.270000,-0.00673537
36.280000,-0.00117511
36.290000,-1.84377e-05
36.300000,-0.00266517
36.310000,-0.00487665
36.320000,-0.00891072
36.330000,-0.0134989
36.340000,-0.0107567
36.350000,-0.00385683
36.360000,-0.00217528
36.370000,-0.0033154
36.380000,-0.00381896
36.390000,-0.00484002
36.400000,-0.00427354
36.410000,-0.000626606
36.420000,0.00329401
36.430000,0.00442051
36.440000,0.00232914
36.450000,0.000475749
36.460000,0.00113471
36.470000,0.00207571
36.480000,0.00227775
36.490000,0.00288304
36.500000,0.00374106
36.510000,0.00429386
36.520000,0.00486304
36.530000,0.00570704
36.540000,0.00687929
36.550000,0.00598087
36.560000,0.00170481
36.570000,-0.0025015
36.580000,-0.00597359
36.590000,-0.00926413
36.600000,-0.010525
36.610000,-0.0101177
36.620000,-0.0091485
36.630000,-0.0069803
36.640000,-0.00269876
36.650000,0.00239932
36.660000,0.00643931
36.670000,0.00962959
36.680000,0.0122526
36.690000,0.0118331
36.700000,0.00840978
36.710000,0.00589785
36.720000,0.00435386
36.730000,0.00328732
36.740000,0.003185
36.750000,0.00255993
36.760000,0.000789603
36.770000,-0.00341525
36.780000,-0.00988322
36.790000,-0.0116375
36.800000,-0.0074295
36.810000,-0.0058226
36.820000,-0.00692203
36.830000,-0.00612312
36.840000,-0.00492013
36.850000,-0.00367275
36.860000,-0.0014796
36.870000,0.000483658
36.880000,0.000396273
36.890000,-0.00208076
36.900000,-0.00411075
36.910000,-0.00364482
36.920000,-0.00205588
36.930000,-0.0012844
36.940000,-0.00146372
36.950000,-0.00154758
36.960000,-0.000269006
36.970000,0.00190862
36.980000,0.0037964
36.990000,0.00519395
37.000000,0.00470036
37.010000,0.00284249
37.020000,0.00169513
37.030000,0.000307615
37.040000,-0.0013229
37.050000,-0.000695142
37.060000,0.00139783
37.070000,0.00166426
37.080000,0.00165414
